flat,school,school_dist,num_school_2km
193 PASIR RIS ST 12,White Sands Primary School,0.17013183152088876,17
23B QUEEN'S CL,New Town Primary School,0.6157987325869286,5
476 SEMBAWANG DR,Canberra Primary School,0.12389878551413859,10
603A PUNGGOL RD,Oasis Primary School,0.28962483922251814,23
660 CHOA CHU KANG CRES,Unity Primary School,0.39433137284535374,6
377 CLEMENTI AVE 5,Pei Tong Primary School,0.11591396753071798,7
26 GHIM MOH LINK,Fairfield Methodist School (Primary),0.8165365612303456,4
324 CLEMENTI AVE 5,Pei Tong Primary School,0.20829739356143032,6
517 BEDOK NTH AVE 2,Fengshan Primary School,0.31288096806587407,11
428 CHOA CHU KANG AVE 4,Concord Primary School,0.397557248991028,8
498D TAMPINES ST 45,White Sands Primary School,0.5129798224585062,17
671A CHOA CHU KANG CRES,Unity Primary School,0.1459374587461168,4
110 YISHUN RING RD,Ahmad Ibrahim Primary School,0.44319142775480724,12
980 JURONG WEST ST 93,Jurong West Primary School,0.5711978060314052,9
421 WOODLANDS ST 41,Fuchun Primary School,0.4974413070714573,7
873 TAMPINES ST 84,Poi Ching School,0.5319346987701628,14
82A LOR 4 TOA PAYOH,Kheng Cheng School,0.2482748913733158,14
656D JURONG WEST ST 61,Frontier Primary School,0.0996141950700085,12
5 TG PAGAR PLAZA,Cantonment Primary School,0.3491988413299615,3
403 ADMIRALTY LINK,Endeavour Primary School,0.14596276549838008,8
120 ANG MO KIO AVE 3,Ang Mo Kio Primary School,0.5582181386260187,10
758 YISHUN ST 72,Jiemin Primary School,0.4651040005673188,14
523 SERANGOON NTH AVE 4,Rosyth School,0.23692524175466528,11
227 TAMPINES ST 23,Chongzheng Primary School,0.5970606005970824,23
222 ANG MO KIO AVE 1,Ang Mo Kio Primary School,0.36652286011646334,9
172 WOODLANDS ST 13,Fuchun Primary School,0.3780558805670151,11
573 ANG MO KIO AVE 3,Jing Shan Primary School,0.35190560878120086,8
674A JURONG WEST ST 65,West Grove Primary School,0.34023506974372464,15
902 JURONG WEST ST 91,Pioneer Primary School,0.12949439019790898,9
677 CHOA CHU KANG CRES,Unity Primary School,0.21063841912211578,4
316C ANCHORVALE LINK,Springdale Primary School,0.2403728726758886,20
470A UPP SERANGOON CRES,CHIJ Our Lady of the Nativity,0.7625502364856935,16
92 PIPIT RD,St. Margaret's Primary School,0.650818483793915,10
202 ANG MO KIO AVE 3,Ang Mo Kio Primary School,0.5519197366526462,10
168 WOODLANDS ST 11,Fuchun Primary School,0.30228958600701145,11
278 BISHAN ST 24,Catholic High School (Primary),0.34398467281741185,11
18 BEDOK STH RD,Bedok Green Primary School,0.46880623438280244,11
674A CHOA CHU KANG CRES,Unity Primary School,0.13820717717889414,4
440A BT BATOK WEST AVE 8,Princess Elizabeth Primary School,0.7016665556156555,8
390 BT BATOK WEST AVE 5,St. Anthony's Primary School,0.3794453889899827,7
525C PASIR RIS ST 51,Elias Park Primary School,0.5659162962673793,16
501 WOODLANDS DR 14,Woodgrove Primary School,0.15732210594698573,19
301 ANG MO KIO AVE 3,Teck Ghee Primary School,0.5978181168505606,10
875 YISHUN ST 81,Naval Base Primary School,0.3270573140844866,9
92B TELOK BLANGAH ST 31,Blangah Rise Primary School,0.14582627874731308,4
313C SUMANG LINK,Punggol Cove Primary School,0.3129945133740919,20
6 HOUGANG AVE 3,Holy Innocents' Primary School,0.46729078258137907,12
401 SERANGOON AVE 1,Yangzheng Primary School,0.5760234911718716,13
40 CIRCUIT RD,Canossa Catholic Primary School,0.4635284987808623,11
335 WOODLANDS ST 32,Fuchun Primary School,0.2783752128902975,13
753 YISHUN ST 72,Jiemin Primary School,0.4740067898326505,14
283 CHOA CHU KANG AVE 3,Chua Chu Kang Primary School,0.2446121476755527,11
39 TELOK BLANGAH RISE,Radin Mas Primary School,0.40127240231386324,8
871A TAMPINES ST 84,Poi Ching School,0.5061285348463442,14
889 TAMPINES ST 81,St. Hilda's Primary School,0.6655861610605908,12
115 YISHUN RING RD,Ahmad Ibrahim Primary School,0.5745679248133237,11
796 WOODLANDS DR 72,Admiralty Primary School,0.32387538235025776,19
361 YISHUN RING RD,Huamin Primary School,0.23833695414300338,12
60 TEBAN GDNS RD,Fuhua Primary School,1.5466106465807685,2
210 BISHAN ST 23,Catholic High School (Primary),0.5362422612804613,15
809A CHOA CHU KANG AVE 1,Chua Chu Kang Primary School,0.4528881499841721,10
632 WOODLANDS RING RD,Woodlands Ring Primary School,0.4992832808434847,17
295 CHOA CHU KANG AVE 2,Chua Chu Kang Primary School,0.10628424347808663,9
541 JURONG WEST AVE 1,Rulang Primary School,0.5498998982385388,10
102 C'WEALTH CRES,New Town Primary School,0.9067116143057264,6
481 TAMPINES ST 44,Tampines Primary School,0.5145454074645643,22
614 BEDOK RESERVOIR RD,Damai Primary School,0.6021711802436203,13
528 BT BATOK ST 51,Dazhong Primary School,0.4039233371960132,9
15 TECK WHYE LANE,Teck Whye Primary School,0.5247161045174531,14
517 WOODLANDS DR 14,Woodgrove Primary School,0.14413720288063028,19
239 BT BATOK EAST AVE 5,Lianhua Primary School,0.4546736314335164,11
513 WOODLANDS DR 14,Woodgrove Primary School,0.1507882155870969,18
279 YISHUN ST 22,Chongfu School,0.18793421305794855,12
260 BT BATOK EAST AVE 4,Lianhua Primary School,0.6538237778028723,9
21 TEBAN GDNS RD,Fuhua Primary School,1.4580589793331382,2
327 ANG MO KIO AVE 3,Teck Ghee Primary School,0.4705423687505408,9
120 HOUGANG AVE 1,Xinghua Primary School,0.511095045028584,7
587 ANG MO KIO AVE 3,Jing Shan Primary School,0.2284351106809727,10
115 CLEMENTI ST 13,Pei Tong Primary School,0.8752805570334729,10
63 TEBAN GDNS RD,Fuhua Primary School,1.7529348344610869,2
54 JLN MA'MOR,Hong Wen School,0.7335628505203492,14
373 TAMPINES ST 34,East Spring Primary School,0.49000909666464876,21
325 TAMPINES ST 32,East Spring Primary School,0.2883406322715563,19
121B EDGEDALE PLAINS,Mee Toh School,0.1764817822856067,21
258C PUNGGOL FIELD,Punggol Green Primary School,0.36957056442201935,24
463 HOUGANG AVE 10,CHIJ Our Lady of the Nativity,0.30849600853043324,15
128 KIM TIAN RD,Zhangde Primary School,0.45553180235860696,9
525 HOUGANG AVE 6,Montfort Junior School,0.22426590964803336,18
589A MONTREAL DR,Wellington Primary School,0.45687247480724374,9
131 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.24532839259591432,8
416A FERNVALE LINK,Sengkang Green Primary School,0.5830750784663135,9
371 JURONG EAST ST 32,Jurong Primary School,0.13837832297426855,10
215A JURONG EAST ST 21,Fuhua Primary School,0.4097754224011121,7
853 WOODLANDS ST 83,Woodlands Primary School,0.3463455279550359,19
251 JURONG EAST ST 24,Yuhua Primary School,0.16406420699445207,9
94 HAVELOCK RD,River Valley Primary School,0.724013025492363,10
351 TAMPINES ST 33,East Spring Primary School,0.15766982287019804,17
101A PUNGGOL FIELD,Edgefield Primary School,0.3081289320585667,25
108 TAMPINES ST 11,Angsana Primary School,0.34206364602354844,24
295A COMPASSVALE CRES,Punggol Green Primary School,0.3857831656997021,27
86 DAWSON RD,Queenstown Primary School,0.29853479932650817,4
505 WEST COAST DR,Qifa Primary School,0.37581849209519597,6
19 HOUGANG AVE 3,Holy Innocents' Primary School,0.4322381516192828,13
329 JURONG EAST AVE 1,Jurong Primary School,0.40472484127531805,10
749 YISHUN ST 72,Jiemin Primary School,0.41740115095218383,14
170A PUNGGOL FIELD,Greendale Primary School,0.4281946264690429,14
242 BISHAN ST 22,Catholic High School (Primary),0.7723649533709966,13
448 YISHUN RING RD,Northland Primary School,0.4728921339647307,14
693B WOODLANDS AVE 6,Greenwood Primary School,0.16290271820067598,17
839 YISHUN ST 81,Peiying Primary School,0.426589972500679,10
207 JURONG EAST ST 21,Yuhua Primary School,0.5627181336900292,9
688B CHOA CHU KANG DR,Unity Primary School,0.3963358577709298,4
53 JLN MA'MOR,Hong Wen School,0.7406540803376233,14
33 BEDOK STH AVE 2,Bedok Green Primary School,0.1541036405125793,10
285 YISHUN AVE 6,Chongfu School,0.1670163573089974,10
8 TELOK BLANGAH CRES,Radin Mas Primary School,0.624021182596483,8
525 WOODLANDS DR 14,Woodgrove Primary School,0.3068091251715573,19
407A FERNVALE RD,Fernvale Primary School,0.2429684052994032,9
314A ANCHORVALE LINK,Anchor Green Primary School,0.23006272843745387,21
508A WELLINGTON CIRCLE,Wellington Primary School,0.20907770342236245,6
160 YUNG PING RD,Lakeside Primary School,1.0727754729405612,7
144 TECK WHYE LANE,Teck Whye Primary School,0.32499510375557644,15
711 TAMPINES ST 71,Poi Ching School,0.21705708498747472,22
186 PUNGGOL CTRL,Greendale Primary School,0.2680425970976887,23
655 HOUGANG AVE 8,Xinmin Primary School,0.22271342669005526,16
615 YISHUN RING RD,Naval Base Primary School,0.5196413344768118,12
537 JURONG WEST AVE 1,Rulang Primary School,0.4712263066216642,9
439 YISHUN AVE 11,Huamin Primary School,0.5898818932726277,14
608 WOODLANDS RING RD,Woodlands Ring Primary School,0.1748520654274148,17
117 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.6865568690919566,12
516 JURONG WEST ST 52,Shuqun Primary School,0.2608684343512079,10
362 YISHUN RING RD,Huamin Primary School,0.18474582901764328,12
892A TAMPINES AVE 8,St. Hilda's Primary School,0.8165930737646994,12
236 LOR 1 TOA PAYOH,First Toa Payoh Primary School,0.38341737257384695,15
64 JLN MA'MOR,Hong Wen School,0.7492665096756285,14
111 LOR 3 GEYLANG,Geylang Methodist School (Primary),1.2645402941323047,6
172 ANG MO KIO AVE 4,CHIJ St. Nicholas Girls' School,0.2803333436914526,8
309 CANBERRA RD,Sembawang Primary School,0.1949543023235172,7
118 EDGEFIELD PLAINS,Mee Toh School,0.3236317468777397,26
326 JURONG EAST ST 31,Jurong Primary School,0.40000728262544233,12
107 BISHAN ST 12,Guangyang Primary School,0.18857299241104078,15
533 JURONG WEST ST 52,Rulang Primary School,0.3274549963055998,10
58 GEYLANG BAHRU,Bendemeer Primary School,0.3098627406772991,9
239 COMPASSVALE WALK,Seng Kang Primary School,0.2702739443575374,25
172 YISHUN AVE 7,Ahmad Ibrahim Primary School,0.4334121526406039,10
241 HOUGANG ST 22,Xinghua Primary School,0.21712317027986813,9
222 JURONG EAST ST 21,Fuhua Primary School,0.4680984179083003,9
641 PASIR RIS DR 1,Park View Primary School,0.10671362969287791,6
75A REDHILL RD,Gan Eng Seng Primary School,0.27345224505066607,7
293B BT BATOK ST 21,Bukit View Primary School,0.06550158797631876,10
6 BOON KENG RD,Hong Wen School,0.6321512723673797,8
686C WOODLANDS DR 73,Greenwood Primary School,0.3443664407373917,16
641A PUNGGOL DR,Waterway Primary School,0.18279623956607696,12
549 HOUGANG ST 51,Punggol Primary School,0.36361387412605223,19
541 SERANGOON NTH AVE 4,Rosyth School,0.313678276224344,9
289C BT BATOK ST 25,Keming Primary School,0.44300653320708355,7
252 BISHAN ST 22,Catholic High School (Primary),0.8475206146990416,13
4 CHANGI VILLAGE RD,Pasir Ris Primary School,3.305992930133248,0
262A COMPASSVALE ST,Compassvale Primary School,0.34178955019746665,26
82 LOR 4 TOA PAYOH,Kheng Cheng School,0.2073532487658554,14
45 CIRCUIT RD,Canossa Catholic Primary School,0.4293329021720896,11
515 BEDOK NTH AVE 2,Fengshan Primary School,0.29974616403474835,10
426 BEDOK NTH RD,Fengshan Primary School,0.30322255497428974,11
374 TAMPINES ST 34,East Spring Primary School,0.5365137355260956,21
160 HOUGANG ST 11,Methodist Girls' School (Primary),0.7140062840349395,13
472B FERNVALE ST,Sengkang Green Primary School,0.7858695662229712,7
628 PASIR RIS DR 3,Park View Primary School,0.2427610022434033,6
186C RIVERVALE DR,Rivervale Primary School,0.0829743053288955,24
795 YISHUN RING RD,Peiying Primary School,0.36118208883283964,12
842H TAMPINES ST 82,St. Hilda's Primary School,0.2467965168737924,23
215 JURONG EAST ST 21,Yuhua Primary School,0.4287282410203029,7
490 JURONG WEST AVE 1,Jurong Primary School,0.6705672114635417,12
229 SERANGOON AVE 4,Zhonghua Primary School,0.4702711120882961,15
426 FAJAR RD,Greenridge Primary School,0.19158164461958468,9
381 TAMPINES ST 32,East Spring Primary School,0.33581542559662836,19
626 WOODLANDS AVE 6,Woodlands Ring Primary School,0.3853162004413554,17
446 YISHUN AVE 11,Huamin Primary School,0.44687106708673574,14
116 CLEMENTI ST 13,Pei Tong Primary School,0.962999789985911,8
227 SIMEI ST 4,Changkat Primary School,0.4960660529926532,16
553 CHOA CHU KANG NTH 6,De La Salle School,0.1334153185304321,9
214 BOON LAY PL,Corporation Primary School,0.5552804854513674,13
771 BEDOK RESERVOIR VIEW,St. Anthony's Primary School,0.2955468149396373,17
143 PETIR RD,Bukit Panjang Primary School,0.38042814990386076,11
683C EDGEDALE PLAINS,Oasis Primary School,0.397319064038559,20
174 BOON LAY DR,Boon Lay Garden Primary School,0.539799673128352,13
103 RIVERVALE WALK,North Spring Primary School,0.5097280692092788,19
684B JURONG WEST ST 64,Westwood Primary School,0.5520084170132421,16
42 TANGLIN HALT RD,New Town Primary School,0.21326099483387775,4
132 LOR AH SOO,Methodist Girls' School (Primary),0.21483049348018332,7
313 BT BATOK ST 32,Dazhong Primary School,0.14104459609363276,8
662C JURONG WEST ST 64,Frontier Primary School,0.4910828382602315,15
730 WOODLANDS CIRCLE,Admiralty Primary School,0.2599678017436153,17
12 MARSILING LANE,Marsiling Primary School,0.9229030755080171,12
950 HOUGANG ST 91,Hougang Primary School,0.3195550583993476,15
261 TAMPINES ST 21,Yumin Primary School,0.33357809161175417,25
573C WOODLANDS DR 16,Woodlands Ring Primary School,0.4928885323243392,17
214 MARSILING LANE,Marsiling Primary School,1.4678418786198713,5
8B BOON TIONG RD,Zhangde Primary School,0.5751162609367972,9
54 CHAI CHEE ST,Damai Primary School,0.6617867872295591,11
508 ANG MO KIO AVE 8,Jing Shan Primary School,0.38589361362979546,8
122 MCNAIR RD,Hong Wen School,0.33438000767701187,9
160B PUNGGOL CTRL,Greendale Primary School,0.43099761762270494,13
14 TECK WHYE LANE,Teck Whye Primary School,0.6286267544732138,14
12 HOLLAND AVE,New Town Primary School,1.2213345969656433,6
548 JURONG WEST ST 42,Rulang Primary School,0.8095663528732365,9
32 JLN BT HO SWEE,Zhangde Primary School,0.44848539654535663,9
205 TOA PAYOH NTH,Guangyang Primary School,0.4301228391564894,14
287B COMPASSVALE CRES,Punggol Green Primary School,0.44256657824580875,27
639 ANG MO KIO AVE 6,Mayflower Primary School,0.39866680344560984,7
339A SEMBAWANG CL,Canberra Primary School,0.42258800990319817,10
36 MARSILING DR,Marsiling Primary School,1.2801415072293032,5
125 PASIR RIS ST 11,White Sands Primary School,0.7300268797174578,20
230F TAMPINES ST 24,Gongshang Primary School,0.20273839592207496,26
346 YISHUN AVE 11,Huamin Primary School,0.18055647267971167,14
625 YISHUN ST 61,Naval Base Primary School,0.35577608442537423,12
631 WOODLANDS RING RD,Woodlands Ring Primary School,0.44293118570472545,17
311 JURONG EAST ST 32,Jurong Primary School,0.10688081694339943,10
241 JURONG EAST ST 24,Yuhua Primary School,0.2534038194869613,10
97 C'WEALTH CRES,New Town Primary School,0.7372871672958969,6
414 PASIR RIS DR 6,Casuarina Primary School,0.09687498790750193,13
1 TOH YI DR,Pei Hwa Presbyterian Primary School,0.2348477496968608,3
990A JURONG WEST ST 93,Frontier Primary School,0.5296732134732087,9
41 SIMS DR,Geylang Methodist School (Primary),0.9266743447329805,7
778 WOODLANDS DR 60,Riverside Primary School,0.23043022833432134,18
158 BEDOK STH AVE 3,Temasek Primary School,0.126857060157561,5
71 BEDOK STH RD,Temasek Primary School,0.4369632483764864,8
716 PASIR RIS ST 72,Park View Primary School,0.7023623343162982,4
485 ADMIRALTY LINK,Northoaks Primary School,0.18589353930244001,8
204A PUNGGOL FIELD,Edgefield Primary School,0.5302971576849037,27
322A ANCHORVALE DR,Nan Chiau Primary School,0.1473720206657028,24
638 HOUGANG AVE 8,Rosyth School,0.46708834381914255,12
225 ANG MO KIO AVE 1,Ang Mo Kio Primary School,0.2692533342463779,10
575 PASIR RIS ST 53,Elias Park Primary School,0.1999563110100703,15
219 PETIR RD,Bukit Panjang Primary School,0.3762389351847951,9
248 PASIR RIS ST 21,Pasir Ris Primary School,0.2020744278722332,9
261 YISHUN ST 22,Xishan Primary School,0.22420372189164803,11
668 CHANDER RD,Farrer Park Primary School,0.5352646846274605,9
431 CLEMENTI AVE 3,Clementi Primary School,0.15782182294409267,6
202 CLEMENTI AVE 6,Nan Hua Primary School,0.24425850844408345,8
689 HOUGANG ST 61,Yio Chu Kang Primary School,0.15992921467924043,16
286D TOH GUAN RD,Yuhua Primary School,0.5132588818911786,10
642 PASIR RIS DR 10,Park View Primary School,0.12738533955120873,5
326B ANCHORVALE RD,Springdale Primary School,0.22424661858946843,17
215 BISHAN ST 23,Catholic High School (Primary),0.5923075857555383,13
253 BANGKIT RD,Beacon Primary School,0.5001235244535359,9
353A ADMIRALTY DR,Canberra Primary School,0.37304978766197344,10
13 FARRER PK RD,Farrer Park Primary School,0.11037858888962088,12
165 BT BATOK WEST AVE 8,Princess Elizabeth Primary School,0.2338512220485538,11
326A ANCHORVALE RD,Springdale Primary School,0.2160398466800859,18
880 WOODLANDS ST 82,Evergreen Primary School,0.2177044413461751,17
607 CLEMENTI WEST ST 1,Clementi Primary School,1.3068995885995873,8
27 TELOK BLANGAH WAY,Radin Mas Primary School,0.28663067521669017,8
517E JURONG WEST ST 52,Rulang Primary School,0.24803313551875977,8
119 MARSILING RISE,Marsiling Primary School,0.9257418087738315,14
282B SENGKANG EAST AVE,Palm View Primary School,0.13002674232896813,19
453 SIN MING AVE,Ai Tong School,0.3868175894702215,4
653 YISHUN AVE 4,Northland Primary School,0.2722923346480871,14
96 BEDOK NTH AVE 4,St. Anthony's Primary School,0.19004187817415202,16
211D COMPASSVALE LANE,North Spring Primary School,0.4084704096872193,24
693 JURONG WEST CTRL 1,Boon Lay Garden Primary School,0.7426837018336223,13
183D RIVERVALE CRES,Mee Toh School,0.3507231155646184,20
172A EDGEDALE PLAINS,Greendale Primary School,0.16167927737948645,19
34 MARINE CRES,Tao Nan School,0.14072820792894344,8
59B GEYLANG BAHRU,Bendemeer Primary School,0.29047020774614746,9
161 LOR 1 TOA PAYOH,CHIJ Primary (Toa Payoh),0.4300256662885736,13
154 MEI LING ST,Queenstown Primary School,0.47675508791690735,3
705 PASIR RIS DR 10,Park View Primary School,0.40675051042182286,5
312B CLEMENTI AVE 4,Nan Hua Primary School,0.37724421576881856,7
233 HOUGANG ST 21,Xinghua Primary School,0.2752535762466499,7
691A WOODLANDS DR 73,Greenwood Primary School,0.21990373899278384,17
509 BEDOK NTH ST 3,Yu Neng Primary School,0.12577253838252192,14
302B PUNGGOL PL,Punggol View Primary School,0.09477927177104888,24
140 BISHAN ST 12,Guangyang Primary School,0.4165817067035142,19
286A TOH GUAN RD,Yuhua Primary School,0.6837070795316955,10
329 WOODLANDS ST 32,Fuchun Primary School,0.06918504398664223,11
416C FERNVALE LINK,Sengkang Green Primary School,0.6914983366927719,11
10C BEDOK STH AVE 2,Bedok Green Primary School,0.23723305500295558,10
185 BOON LAY AVE,Boon Lay Garden Primary School,0.4527181531240359,13
567 CHOA CHU KANG ST 52,Kranji Primary School,0.2400019476750445,10
647 PASIR RIS DR 10,Park View Primary School,0.1321859110686189,5
134 RIVERVALE ST,North Spring Primary School,0.18616614037866647,27
