flat,supermarket_dist,num_supermarket_2km
483 TAMPINES ST 43,0.1321549585553617,18
542 PASIR RIS ST 51,0.3807496357627007,15
180 ANG MO KIO AVE 5,0.29733837863071627,9
8 TG PAGAR PLAZA,0.1148282040321284,18
231 PASIR RIS DR 4,0.252078441014837,9
209 JURONG EAST ST 21,0.307229582406382,17
20 BEDOK STH RD,0.4123229981201609,17
52 CHAI CHEE ST,0.5782280311884354,21
589 WOODLANDS DR 16,0.33268289717252464,8
329 CLEMENTI AVE 2,0.18891469858084672,14
418 JURONG WEST ST 42,0.23778107097301973,10
54 KENT RD,0.40051918088625993,28
124 TAMPINES ST 11,0.3357548959250752,19
18 DOVER CRES,0.3330257214282145,18
93 JLN DUA,0.27911499041765336,24
62 JLN MA'MOR,0.37677862337703044,21
289B BT BATOK ST 25,0.4822447354269914,12
351C CANBERRA RD,0.22928222719233493,12
245 COMPASSVALE RD,0.4174349895014957,21
242 SIMEI ST 5,0.13883548786572542,17
59 JLN MA'MOR,0.3817038230456099,21
117A RIVERVALE DR,0.2721101156997004,12
415 HOUGANG AVE 10,0.4268927665179481,14
262 SERANGOON CTRL DR,0.07856499233359138,10
351D ANCHORVALE RD,0.4714849242087699,14
1 HAIG RD,0.48442647986945286,21
684 HOUGANG AVE 8,0.09265373839571797,19
105 GANGSA RD,0.4799547721829975,12
516 HOUGANG AVE 10,0.30416999430443203,19
167 STIRLING RD,0.11304813037376304,14
878 TAMPINES AVE 8,0.4831583357141266,11
729 YISHUN ST 71,0.19152379149599857,15
526 SERANGOON NTH AVE 4,0.22066962245163188,15
156 LOR 1 TOA PAYOH,0.21688473250512066,22
189 PASIR RIS ST 12,0.3793931993556631,12
186 BISHAN ST 13,0.3021509229691156,14
119C RIVERVALE DR,0.15805607753187997,14
720 ANG MO KIO AVE 6,0.04453237700245488,12
622A PUNGGOL CTRL,0.08758854451710528,15
724 JURONG WEST ST 72,0.3917042369045232,9
553 WOODLANDS DR 44,0.19140924056327904,11
403 BT BATOK WEST AVE 7,0.6014840846723805,14
682A EDGEDALE PLAINS,0.45263995754254815,12
736 YISHUN ST 72,0.3749092157697743,15
42 TELOK BLANGAH RISE,0.732536544220807,13
173A PUNGGOL FIELD,0.077692631143688,15
113 WOODLANDS ST 13,0.6977626982704879,8
153 SERANGOON NTH AVE 1,0.0822455056919858,17
848 WOODLANDS ST 82,0.15112714883418038,14
657A JURONG WEST ST 65,0.38829317521943246,8
422 PASIR RIS DR 6,0.48606719837844753,13
44 LENGKOK BAHRU,0.341323275480543,18
115 TECK WHYE LANE,0.22225345409028438,14
427 CLEMENTI AVE 3,0.22416906005978293,13
280B SENGKANG EAST AVE,0.10076117508143827,17
472 TAMPINES ST 44,0.061883317509131834,19
45 TELOK BLANGAH DR,0.18644218281105984,11
682B EDGEDALE PLAINS,0.43698090086559743,12
704 WOODLANDS DR 40,0.39626875528460553,14
214 CHOA CHU KANG CTRL,0.3310095060308258,13
308A ANCHORVALE RD,0.8535008528704483,16
138 YISHUN RING RD,0.5442294006507135,15
216A COMPASSVALE DR,0.5073838467005372,16
29 MARSILING DR,1.1609037659818193,6
226C COMPASSVALE WALK,0.36889362974504997,17
807B CHAI CHEE RD,0.3275895449055804,20
761 JURONG WEST ST 74,0.4411460501806025,10
351 YISHUN AVE 11,0.3507658079170421,15
8 JLN KUKOH,0.24402967294610106,29
47 HOLLAND DR,0.38812716962728433,20
297 PUNGGOL CTRL,0.18542715771220855,17
214 BEDOK NTH ST 1,0.08983271005501196,21
167D SIMEI LANE,0.6880873395149676,13
124 GEYLANG EAST AVE 1,0.19394541841305055,28
403 YISHUN AVE 6,0.26799150806890276,14
663A YISHUN AVE 4,0.5978402224816701,15
788D WOODLANDS CRES,0.4061375890973248,18
170C PUNGGOL FIELD,0.19775578809891126,10
16 TECK WHYE LANE,0.0776726635808933,17
246 TAMPINES ST 21,0.2656780884384528,16
894 TAMPINES ST 81,0.23451052754976529,16
676A JURONG WEST ST 64,0.33674366060645605,10
762 BEDOK RESERVOIR VIEW,0.47905491610109313,20
299B COMPASSVALE ST,0.6053918578471952,19
414 CHOA CHU KANG AVE 4,0.18844713398084156,10
66 KALLANG BAHRU,0.09258488730945176,30
241 SERANGOON AVE 3,0.1047173434957894,10
314 HOUGANG AVE 5,0.19021274195467647,14
872 WOODLANDS ST 81,0.18353101835681965,14
127 YISHUN ST 11,0.6624106163468382,12
308A ANG MO KIO AVE 1,0.27202206564699466,17
949 JURONG WEST ST 91,0.146675798550454,8
322 WOODLANDS ST 32,0.36436814014229046,8
1 CHAI CHEE RD,0.39968947286343315,20
19 CANTONMENT CL,0.5161155584412803,16
309 TAMPINES ST 32,0.35853783281971896,15
689B CHOA CHU KANG DR,0.7769612318122752,6
146 GANGSA RD,0.6011044833626056,14
533 BT BATOK ST 51,0.2706798575974094,13
409 CHOA CHU KANG AVE 3,0.06823624810196292,10
121C CANBERRA ST,1.2506716834748188,10
272 CHOA CHU KANG AVE 2,0.22181977373143702,11
504 BEDOK NTH ST 3,0.15129788229363011,21
199 BOON LAY DR,0.3698665285936685,12
502 SERANGOON NTH AVE 4,0.35495861868717643,17
29A CHAI CHEE AVE,0.058048932260768,21
206 CLEMENTI AVE 6,0.6305948085745433,11
286C TOH GUAN RD,0.5207675034753481,18
85 TELOK BLANGAH HTS,0.4314018727782176,13
656 YISHUN AVE 4,0.598303948803902,15
602 ELIAS RD,0.2790236520460662,8
184 BT BATOK WEST AVE 8,0.12791125532308428,19
133A CASHEW RD,0.40213751290741645,11
648D JURONG WEST ST 61,0.25278928161407815,9
727 YISHUN ST 71,0.24193690044774163,15
337 ANG MO KIO AVE 1,0.2849099238165107,17
496B TAMPINES ST 43,0.2576565021475285,19
669D JURONG WEST ST 64,0.5112424614465041,9
522 SERANGOON NTH AVE 4,0.2491531446042598,15
450 TAMPINES ST 42,0.35992201910523897,18
79D TOA PAYOH CTRL,0.23457344553869508,19
532 SERANGOON NTH AVE 4,0.2517635665855351,15
23 HAIG RD,0.144987585274352,26
349 YISHUN AVE 11,0.39829958074108873,15
449 PASIR RIS DR 6,0.20657295545636095,10
775 YISHUN RING RD,0.08892485442089128,15
503C CANBERRA LINK,0.4656934754284715,10
617D PUNGGOL DR,0.27967899081990233,13
820 YISHUN ST 81,0.34667316645300533,11
94 GEYLANG BAHRU,0.21018337928042297,26
348 UBI AVE 1,0.44014601733817993,20
4 DELTA AVE,0.16712218310441104,29
985A BUANGKOK CRES,0.0924923375677291,19
735 TAMPINES ST 72,0.463511110522678,9
625B WOODLANDS DR 52,0.6638904536676223,13
121 RIVERVALE DR,0.3534214156824384,14
331C ANCHORVALE ST,0.15237514862378665,16
103 BEDOK NTH AVE 4,0.09937378777024362,20
464 CHOA CHU KANG AVE 4,0.36787966268132677,8
257 JURONG EAST ST 24,0.5492184762222161,18
128 MARSILING RISE,0.7612828096742684,8
269C PUNGGOL FIELD,0.2721313387916507,17
663C JURONG WEST ST 65,0.35412981603510457,8
314B ANCHORVALE LINK,0.6428710538243648,17
281 BT BATOK EAST AVE 3,0.0675547890261074,16
354 YISHUN RING RD,0.20613470111949725,15
152 WOODLANDS ST 13,0.27066567653120494,6
344 CLEMENTI AVE 5,0.046230620582459275,14
867 YISHUN ST 81,0.40175657303040613,12
265B COMPASSVALE LINK,0.14425742892575494,16
220 ANG MO KIO AVE 1,0.17873691163599462,14
508 PASIR RIS ST 52,0.36994702337901686,8
44 TELOK BLANGAH DR,0.28365431769301935,10
370 HOUGANG ST 31,0.5055510942787446,15
201D COMPASSVALE DR,0.1359796945197775,18
236 JURONG EAST ST 21,0.6557572540634656,17
482 ADMIRALTY LINK,0.10276198613749832,13
10B BEDOK STH AVE 2,0.26294670066139253,19
705 TAMPINES ST 71,0.37051462291301474,14
358 TAMPINES ST 33,0.1236405042418618,14
525 JURONG WEST ST 52,0.4472887035076849,11
509 BT BATOK ST 52,0.613006763884383,16
86 TELOK BLANGAH HTS,0.38205904367405713,12
231 SERANGOON AVE 3,0.30473269020204197,10
366B SEMBAWANG CRES,0.6127898515232202,15
50 HOY FATT RD,0.38504823748352385,17
725 WOODLANDS AVE 6,0.1773616791692303,15
152 RIVERVALE CRES,0.19963484200562517,19
171 BISHAN ST 13,0.5016551614345044,11
269 TAMPINES ST 21,0.2709786585895303,15
624A PUNGGOL CTRL,0.09955161969790745,15
171 BT BATOK WEST AVE 8,0.3100380221553206,21
325 YISHUN CTRL,0.09619425459921996,14
848 SIMS AVE,0.34950950249485935,22
443B FERNVALE RD,0.19333066219850886,10
758 CHOA CHU KANG NTH 5,0.3588073072139129,10
442 HOUGANG AVE 8,0.3530934567138959,18
419 PASIR RIS DR 6,0.4985239309077296,11
121 ANG MO KIO AVE 3,0.0546150479389874,12
782E WOODLANDS CRES,0.18658352448733037,18
538 HOUGANG ST 52,0.3212794178544363,16
467 PASIR RIS DR 6,0.30171686924778557,9
822 TAMPINES ST 81,0.05952485971169619,16
415 YISHUN AVE 11,0.08128869029304259,15
418 CHOA CHU KANG AVE 4,0.19385692571268098,9
252 PASIR RIS ST 21,0.2610215660007194,11
648A JURONG WEST ST 61,0.3725109266963971,9
248 BISHAN ST 22,0.4553381193900521,17
202 JURONG EAST ST 21,0.28876777897567124,19
76 MARINE DR,0.18149324736233965,12
933A HOUGANG AVE 9,0.2873736050960525,19
664A YISHUN AVE 4,0.7426425652670661,15
134 MARSILING RD,0.5791319565273191,8
334 HOUGANG AVE 5,0.42839765330611956,15
707 HOUGANG AVE 2,0.6975912017093954,18
67 CIRCUIT RD,0.3702256068756897,25
785C WOODLANDS RISE,0.43221335070404815,18
669 WOODLANDS RING RD,0.35299848495167613,14
685C CHOA CHU KANG CRES,0.7630680755501403,6
414 JURONG WEST ST 42,0.33937891380859875,8
36 BEO CRES,0.16723877561802386,26
112 RIVERVALE WALK,0.2402113820241081,12
528 BEDOK NTH ST 3,0.3796432280464935,18
527 CHOA CHU KANG ST 51,0.18973486465768566,8
221 CHOA CHU KANG CTRL,0.3035702459979338,12
233 CHOA CHU KANG CTRL,0.4555536310991534,14
543 BEDOK NTH ST 3,0.34116203293925856,20
497C TAMPINES ST 45,0.4842572066928517,18
108 BEDOK NTH RD,0.16115246256922972,20
101B LOR 2 TOA PAYOH,0.7434435578313967,15
104B DEPOT RD,0.24064966765576457,16
732 JURONG WEST ST 73,0.5304989071829544,10
503 JELAPANG RD,0.12636089149716342,11
410 HOUGANG AVE 10,0.18425801389588137,16
66 C'WEALTH DR,0.36047551839297387,17
628 JURONG WEST ST 65,0.2521099731877188,9
108 RIVERVALE WALK,0.3192151834664985,16
335B SMITH ST,0.0866000454003854,25
25 EUNOS CRES,0.27007967264614774,20
108 JLN RAJAH,0.4515398487738428,21
365D UPP SERANGOON RD,0.36245517221464846,16
275D JURONG WEST ST 25,0.5412742632026935,8
604 BEDOK RESERVOIR RD,0.17556290388529838,15
350A YISHUN AVE 11,0.29993711159903974,15
512 CHOA CHU KANG ST 51,0.35764870895474593,9
863 TAMPINES ST 83,0.13208671433515537,12
531 JURONG WEST ST 52,0.36885624469293143,10
302A ANCHORVALE LINK,0.24810712469361754,18
238 BT PANJANG RING RD,0.2661843417533745,10
52 LOR 6 TOA PAYOH,0.33550973018086067,17
155 SIMEI RD,0.6177573596741813,17
745 WOODLANDS CIRCLE,0.47560411219738047,14
272A SENGKANG CTRL,0.15063949039822846,16
302 ANG MO KIO AVE 3,0.3530384031538456,15
121 TECK WHYE LANE,0.34327618117538333,14
782 YISHUN RING RD,0.1264461452847951,15
535 ANG MO KIO AVE 5,0.23964640649812302,12
780D WOODLANDS CRES,0.10188850037879937,17
752 PASIR RIS ST 71,0.2787965794639695,5
531 SERANGOON NTH AVE 4,0.3596943153157075,15
721 BEDOK RESERVOIR RD,0.3787025783090879,17
487 PASIR RIS DR 4,0.07675172533568514,8
385 BT BATOK WEST AVE 5,0.11313573241645848,15
686B CHOA CHU KANG CRES,0.881240626888992,6
106A PUNGGOL FIELD,0.05704863341368432,15
536 BT BATOK ST 52,0.3561466534320802,14
796 YISHUN RING RD,0.2624460400123749,15
303A ANCHORVALE LINK,0.2646447611073782,17
178 TOA PAYOH CTRL,0.19069266087161232,21
48 BENDEMEER RD,0.5454790612611635,27
124 BEDOK NTH RD,0.34168524869495415,17
288 CHOA CHU KANG AVE 3,0.19466216096130595,9
217A SUMANG WALK,0.3351429590656732,17
327 SEMBAWANG CRES,0.2841114537129347,11
663B PUNGGOL DR,0.20427261161225108,10
23 SIN MING RD,0.27846875646313274,11
879 TAMPINES AVE 8,0.5218342245242388,10
515 WOODLANDS DR 14,0.40054908048474824,14
125 BT MERAH VIEW,0.33344823989306477,17
70 CIRCUIT RD,0.4086001037079049,26
462 CHOA CHU KANG AVE 4,0.42369734143452364,7
351 CLEMENTI AVE 2,0.13146491223350112,16
684B WOODLANDS DR 73,0.23656319829928582,18
519B TAMPINES CTRL 8,0.6611877759608376,15
641 ROWELL RD,0.07947635939152016,29
475 SEMBAWANG DR,0.16954703610445948,13
135 MARSILING RD,0.6851999678126455,8
188C RIVERVALE DR,0.3342915124812709,20
222 TAMPINES ST 24,0.2332124319305444,17
63 CIRCUIT RD,0.2655088439658635,26
60 DAKOTA CRES,0.4232386462826764,24
122 BT MERAH LANE 1,0.3090519400311798,13
243 BT BATOK EAST AVE 5,0.22283506344547563,17
16 EUNOS CRES,0.23038180969355573,19
149 WOODLANDS ST 13,0.37393948076738187,5
81 STRATHMORE AVE,0.09406261661078136,15
445 JURONG WEST ST 42,0.13212807196056386,8
570 ANG MO KIO AVE 3,0.39178600847700507,15
257 TAMPINES ST 21,0.3450874247309124,17
9 HOLLAND AVE,0.27133371612598545,14
237 BT PANJANG RING RD,0.23123040988462928,11
233 PENDING RD,0.14912210982985366,11
119 BEDOK RESERVOIR RD,0.5319726536702611,13
571 PASIR RIS ST 53,0.45286043276166155,10
208 BISHAN ST 23,0.5247067626111682,16
336 HOUGANG AVE 7,0.4940100684737163,14
109B DEPOT RD,0.09072817550743094,13
644 BEDOK RESERVOIR RD,0.4208270407161711,14
144 SIMEI ST 2,0.4072024171758633,17
333 SEMBAWANG CL,0.3644139726143709,15
311 CANBERRA RD,0.4000801894184627,11
426 CLEMENTI AVE 3,0.20543853110769644,13
103 BT PURMEI RD,0.9306050091530905,13
180 LOMPANG RD,0.2013527232046429,12
370 WOODLANDS AVE 1,0.2952626871526972,11
108 MCNAIR RD,0.0,29
3 LOR LEW LIAN,0.40050639898419865,13
241 BT BATOK EAST AVE 5,0.4495874212887774,17
642 CHOA CHU KANG ST 64,0.3450558178013692,8
171B EDGEDALE PLAINS,0.09943536976778407,12
473 ANG MO KIO AVE 10,0.5027517075323421,18
603 JURONG WEST ST 62,0.474392014916407,8
945 JURONG WEST ST 91,0.28811533384621363,8
104B EDGEFIELD PLAINS,0.39483672979343937,18
428 TAMPINES ST 41,0.48510787184851745,19
617 BEDOK RESERVOIR RD,0.17570370906268445,18
637 PASIR RIS DR 1,0.27341206524947487,6
536 WOODLANDS DR 14,0.16635531368907588,10
104 JLN RAJAH,0.3784814024762322,20
2 TECK WHYE AVE,0.1280290977339545,15
277A COMPASSVALE LINK,0.09487864303421034,17
543 CHOA CHU KANG ST 52,0.24398667378583502,8
556 ANG MO KIO AVE 10,0.4113314837898645,13
228A COMPASSVALE WALK,0.2208146547186106,16
44 LOR 5 TOA PAYOH,0.33444312460783876,17
182 STIRLING RD,0.5338214726022725,14
461 HOUGANG AVE 10,0.09771113695839864,16
310 CLEMENTI AVE 4,0.40045126801849584,12
649 PUNGGOL CTRL,0.2765628966294281,11
406 TAMPINES ST 41,0.21399432764003098,18
934 TAMPINES ST 91,0.5811961647932669,19
653B JURONG WEST ST 61,0.3625452101100127,8
890A TAMPINES AVE 1,0.22402323119690784,17
438 ANG MO KIO AVE 10,0.20423756476447952,15
113D MCNAIR RD,0.1680322616802346,28
502 CHOA CHU KANG ST 51,0.329390793014277,10
454 TAMPINES ST 42,0.39456848953290713,17
804 WOODLANDS ST 81,0.47301835023684813,15
413 YISHUN RING RD,0.0564824689820037,15
259C PUNGGOL FIELD,0.16275339231752628,16
216C COMPASSVALE DR,0.4930096243271191,17
919 HOUGANG AVE 4,0.3194995362631376,18
184 JELEBU RD,0.20051537508166495,12
603C PUNGGOL RD,0.1609886772610509,14
256 YISHUN RING RD,0.06288075761427382,13
155 WOODLANDS ST 13,0.24064300480241554,6
354 ANG MO KIO ST 32,0.19662574302741315,17
101 BEDOK NTH AVE 4,0.17635076574800837,22
226A COMPASSVALE WALK,0.32322426557838474,16
317 UBI AVE 1,0.17287602063138496,18
8 MARSILING DR,1.0251547049161003,6
109 PASIR RIS ST 11,0.2995263112686152,14
516 SERANGOON NTH AVE 4,0.16194894360783177,16
127 RIVERVALE ST,0.30897987691657697,19
238 TAMPINES ST 21,0.0766211542269408,18
440 TAMPINES ST 43,0.17711272703394662,18
296 YISHUN ST 20,0.14206038501098023,12
611 WOODLANDS RING RD,0.26474938674331844,14
505D YISHUN ST 51,0.6827803776824141,13
664D JURONG WEST ST 64,0.28853412606045914,8
110A DEPOT RD,0.09404981990881742,13
664 BUFFALO RD,0.11746116135146435,32
546 HOUGANG ST 51,0.43974366180542257,16
365 TAMPINES ST 34,0.3564435049125958,16
589D MONTREAL DR,0.5764474697625208,9
507D WELLINGTON CIRCLE,0.4763216136577044,10
458 HOUGANG AVE 10,0.4757017086277983,17
525A PASIR RIS ST 51,0.08784364070585707,16
312A ANCHORVALE LANE,0.7261632257506382,15
15 UPP BOON KENG RD,0.18560435409256007,31
59 CHAI CHEE RD,0.4591250701063041,20
529 WOODLANDS DR 14,0.16717579944598185,10
190 PUNGGOL CTRL,0.1523916225416323,15
146 MEI LING ST,0.36376216595541533,13
788 YISHUN AVE 2,0.17020805612175616,15
265D PUNGGOL WAY,0.17682634752408197,15
425 CLEMENTI AVE 1,0.27498579663885914,18
929 JURONG WEST ST 92,0.25887671655396005,10
951 HOUGANG AVE 9,0.14173634011988198,18
720 TAMPINES ST 72,0.4781187471748075,13
482 TAMPINES ST 43,0.1452081986163647,18
672A YISHUN AVE 4,0.7008586987989688,15
204 BT BATOK ST 21,0.14146765647963397,19
436 JURONG WEST AVE 1,0.29136582172404707,7
786E WOODLANDS DR 60,0.14980380822828213,16
234 LOR 8 TOA PAYOH,0.26015029538319945,17
350B CANBERRA RD,0.23392605521095156,12
156 BEDOK STH AVE 3,0.7902131022240254,12
630 YISHUN ST 61,0.29533997667403916,14
614 CHOA CHU KANG ST 62,0.5269857102013595,7
25 TECK WHYE LANE,0.12887921626379142,18
97 LOR 3 TOA PAYOH,0.6379228044694533,16
18D CIRCUIT RD,0.10841172492491424,22
687A WOODLANDS DR 75,0.13210027498759006,19
252 CHOA CHU KANG AVE 2,0.10172034160685126,12
336 CLEMENTI AVE 2,0.11445753622000368,15
685 RACE COURSE RD,0.03840351420077028,28
114 PENDING RD,0.29617913751059594,12
341B SEMBAWANG CL,0.1091121244706999,13
218 ANG MO KIO AVE 1,0.15184034419916922,15
690C CHOA CHU KANG CRES,0.8760164853165716,6
90 C'WEALTH DR,0.41707935659962464,15
259 BT BATOK EAST AVE 4,0.4618085602426726,17
272 TAMPINES ST 22,0.22550941566296817,17
515C TAMPINES CTRL 7,0.5362219204611385,14
391 YISHUN AVE 6,0.5485491734057674,11
748B BEDOK RESERVOIR CRES,0.1382042101385615,19
701 YISHUN AVE 5,0.6889332643282617,13
130 LOR AH SOO,0.5378837965792513,12
230E TAMPINES ST 24,0.36706826386993796,19
161 HOUGANG ST 11,0.10911138910379743,11
337 SEMBAWANG CRES,0.45974394858139417,16
90 DAWSON RD,0.2702528188982446,17
392 TAMPINES AVE 7,0.2965394282129864,16
5 DOVER CRES,0.10522094862630006,17
143 YISHUN RING RD,0.4681800574709737,15
11 TOH YI DR,0.5218284616551974,9
458 CLEMENTI AVE 3,0.18224126255258066,14
548 ANG MO KIO AVE 10,0.343053592696099,14
832 TAMPINES ST 82,0.11105094071584817,14
241 PASIR RIS ST 21,0.33140062212567123,9
338 TAMPINES ST 33,0.2507438344461868,16
282 CHOA CHU KANG AVE 3,0.19301982523780484,13
117 SERANGOON NTH AVE 1,0.31488075605708105,18
393 YISHUN AVE 6,0.4234932767782133,13
217 CHOA CHU KANG CTRL,0.25193687813247206,13
352 CHOA CHU KANG CTRL,0.30541674631142784,11
239 CHOA CHU KANG CTRL,0.4198792332560508,14
790 CHOA CHU KANG NTH 6,0.38351717176633016,10
163B PUNGGOL CTRL,0.1765722460274264,12
3A GEYLANG SERAI,0.13480750503986064,25
169A PUNGGOL FIELD,0.1769176219520753,11
615 BEDOK RESERVOIR RD,0.12959128395759714,18
715 TAMPINES ST 71,0.5439431925155486,14
439 HOUGANG AVE 8,0.42023480267384966,17
120 PAYA LEBAR WAY,0.2798884194612184,27
924 HOUGANG AVE 9,0.3090415705033042,19
358 BT BATOK ST 31,0.27600682880618255,15
426D YISHUN AVE 11,0.18514277314179334,15
362 YUNG AN RD,0.1690440535571034,14
84A LOR 2 TOA PAYOH,0.27250296719865097,18
54 NEW UPP CHANGI RD,0.1283744245708216,14
136 RIVERVALE ST,0.3631836555424934,16
220A BEDOK CTRL,0.32541406653463806,21
228 YISHUN ST 21,0.08637830195938578,12
677C PUNGGOL DR,0.16671259845589326,15
534 BEDOK NTH ST 3,0.10748944466938161,18
112 PENDING RD,0.42949529866876557,12
683B EDGEDALE PLAINS,0.3499755905879216,12
245 SIMEI ST 5,0.22935620555796538,17
355 HOUGANG AVE 7,0.45352230598729254,13
827 YISHUN ST 81,0.2922644425924733,11
805D KEAT HONG CL,0.548668862222202,12
896B WOODLANDS DR 50,0.306481607699718,14
517 JURONG WEST ST 52,0.5792819599967438,11
674A YISHUN AVE 4,0.5785347157803197,15
235 JURONG EAST ST 21,0.6289088718509677,18
250B COMPASSVALE ST,0.5066653847008612,19
698B HOUGANG ST 61,0.2226070396852861,20
731 JURONG WEST ST 72,0.4463431344882332,9
227A COMPASSVALE DR,0.24287462866054574,16
5 BEDOK STH AVE 2,0.1983783634181059,19
273A BISHAN ST 24,0.1032231726484131,14
89 BEDOK NTH ST 4,0.004438442000134164,21
110A PUNGGOL FIELD,0.06556503181896714,15
477 TAMPINES ST 43,0.07108384316404909,18
52 CASSIA CRES,0.28975073549909247,25
131 CHOA CHU KANG AVE 1,0.13561258971295662,15
681B WOODLANDS DR 62,0.23747222190103973,15
195 BISHAN ST 13,0.14617766529036894,14
176B EDGEFIELD PLAINS,0.22779313610227814,15
405 CHOA CHU KANG AVE 3,0.2344412709819352,9
448A SENGKANG WEST WAY,0.10481116564478576,8
111 CLEMENTI ST 13,0.1541033329754549,12
1 BEACH RD,0.14966682350284305,28
35 EUNOS CRES,0.22683315327965442,24
252 BANGKIT RD,0.15996599807696513,8
261 JURONG EAST ST 24,0.3983594790964978,21
448C BT BATOK WEST AVE 9,0.48683251942738454,15
322 UBI AVE 1,0.38909404880184434,15
684C JURONG WEST ST 64,0.481662946996326,10
959 HOUGANG ST 91,0.15277578144270226,16
135 YISHUN ST 11,0.46332783970003427,15
127 BT BATOK WEST AVE 6,0.3765673626244753,18
320D ANCHORVALE DR,0.5396533878891382,15
481 PASIR RIS DR 4,0.28302265424054024,10
692 JURONG WEST CTRL 1,0.2853451514464735,11
25 TELOK BLANGAH CRES,0.16209964524740805,16
57 TEBAN GDNS RD,0.10324781164283954,16
112 PASIR RIS ST 11,0.3479999765292741,14
531 WOODLANDS DR 14,0.1284174708882188,9
460 ANG MO KIO AVE 10,0.6853754109841328,16
857A TAMPINES ST 83,0.1449139825214529,11
116 TECK WHYE LANE,0.18880707798760007,14
426 BT BATOK WEST AVE 2,0.6401613319112445,11
72 BEDOK STH AVE 3,0.4888711824222612,14
872 TAMPINES ST 84,0.2647860244720199,10
706 TAMPINES ST 71,0.41933606909718496,14
703 WOODLANDS DR 40,0.4469696293381755,14
450 CLEMENTI AVE 3,0.09490233354104735,13
33 TEBAN GDNS RD,0.09295365511965459,15
271D JURONG WEST ST 24,0.21607947903195351,8
363 WOODLANDS AVE 5,0.16732842941387663,11
235 TAMPINES ST 21,0.2651347791482533,18
38 CAMBRIDGE RD,0.15327635102035467,27
631 BEDOK RESERVOIR RD,5.560222849360917e-05,16
678D JURONG WEST ST 64,0.43345963565303075,10
199B PUNGGOL FIELD,0.41682058073695655,16
474 SEGAR RD,0.3160496319511346,8
676C YISHUN RING RD,0.5686757924145104,15
91 DAWSON RD,0.31458417284233575,17
265B PUNGGOL WAY,0.20597985044480577,15
807 TAMPINES AVE 4,0.392844367893624,19
7 MARINE TER,0.26921382066838956,10
513 ANG MO KIO AVE 8,0.3761599414490564,13
12 TOH YI DR,0.47959379174656225,9
872 YISHUN ST 81,0.34509960038839566,12
519 PASIR RIS ST 52,0.5494954703634979,9
457 SEGAR RD,0.12439102776966496,8
13 EUNOS CRES,0.16544266633536842,20
446 HOUGANG AVE 8,0.3989771541163052,17
672D EDGEFIELD PLAINS,0.24424186309686746,14
10 PINE CL,0.3165479579019889,25
27A JLN MEMBINA,0.12655559722218584,18
942 JURONG WEST ST 91,0.300616585594618,8
713 WOODLANDS DR 70,0.3914594743007186,14
776 WOODLANDS CRES,0.14716250616814713,14
102A PUNGGOL FIELD,0.42613012849350157,17
296C CHOA CHU KANG AVE 2,0.24879941335873348,10
432 HOUGANG AVE 6,0.4226704753296331,15
394 BT BATOK WEST AVE 5,0.22758982951234014,14
289D PUNGGOL PL,0.2543366442882517,18
619A PUNGGOL DR,0.24980696933547916,14
107 WOODLANDS ST 13,0.5632285977581837,9
719 JURONG WEST AVE 5,0.3179284185762004,9
124 PENDING RD,0.17516312631837577,11
467 ANG MO KIO AVE 10,0.42697159983738225,16
417 BEDOK NTH AVE 2,0.22703875028807372,22
440C CLEMENTI AVE 3,0.18432568300179372,13
326 TAMPINES ST 32,0.22271597315511335,15
691C WOODLANDS DR 73,0.27367716650979407,18
33 TELOK BLANGAH WAY,0.5347027879639261,14
410B FERNVALE RD,0.1747729450989854,12
4 EVERTON PK,0.3327021665261773,19
508 BEDOK NTH AVE 3,0.14179735624249587,21
441 FAJAR RD,0.04036461884513835,10
438 JURONG WEST AVE 1,0.1814375482754872,7
279A SENGKANG EAST AVE,0.04968032104828952,17
138 MARSILING RD,0.702980062554433,6
150A CORPORATION DR,0.4027100745672204,10
525 CHOA CHU KANG ST 51,0.18467770113194176,8
128 GEYLANG EAST AVE 1,0.1919989534053606,27
32 EUNOS CRES,0.24924795126284546,23
424A YISHUN AVE 11,0.20526578001509194,15
115C CANBERRA WALK,0.7364749660450518,13
139 BEDOK NTH AVE 3,0.2770703877495344,19
832 YISHUN ST 81,0.14416111545792032,12
699B HOUGANG ST 52,0.29307849144419085,19
138 POTONG PASIR AVE 3,0.21745950433931466,15
462 ANG MO KIO AVE 10,0.5897779825065669,14
613A BEDOK RESERVOIR RD,0.31556763324588283,17
12 FARRER PK RD,0.21963415660137767,30
360A ADMIRALTY DR,0.2128828970297479,15
550 PASIR RIS ST 51,0.6048281782016939,16
739 TAMPINES ST 72,0.44522248284320026,8
662 CHOA CHU KANG CRES,0.694471138086283,7
81A LOR 4 TOA PAYOH,0.252964919736571,20
223 JURONG EAST ST 21,0.5247230071216441,18
665 JLN DAMAI,0.3670948520874353,11
706 CHOA CHU KANG ST 53,0.45945822484988974,11
109 TAMPINES ST 11,0.1103562430597185,19
364 YISHUN RING RD,0.2723358193622974,15
251 BANGKIT RD,0.19532927910326575,8
208B COMPASSVALE LANE,0.3445558995811765,16
121A KIM TIAN PL,0.26905823037753024,22
158 BISHAN ST 13,0.6840988251755907,15
535 HOUGANG ST 52,0.40730689763631295,16
338 JURONG EAST AVE 1,0.5206589592593981,10
