flat,school,school_dist,num_school_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_dhoby
130 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.5762406154478992,12,BUKIT BATOK MRT STATION,0.4720200178317222,3,0.3713554266111512,19,12.45748784324689
472A FERNVALE ST,Sengkang Green Primary School,0.8471949750047552,7,KUPANG LRT STATION,0.0902660289860946,11,0.0594453878063997,10,11.565068548233201
346 UBI AVE 1,Maha Bodhi School,0.3293617577875194,9,UBI MRT STATION,0.442255626222457,10,0.4981212607085192,21,6.733265676562914
115 BEDOK NTH RD,Red Swastika School,0.345682776129623,17,BEDOK RESERVOIR MRT STATION,0.772026056717004,4,0.0,20,10.79333046541764
5 BOON KENG RD,Bendemeer Primary School,1.2870283075058175,8,KALLANG MRT STATION,0.1828304672249643,11,0.0057783979898746,27,3.3733729203471143
239 PASIR RIS ST 21,Pasir Ris Primary School,0.1070657911753519,4,PASIR RIS MRT STATION,1.5748645652320703,1,0.3877427142805078,9,15.475495566685916
766 CHOA CHU KANG NTH 5,Kranji Primary School,0.2597170159387881,11,YEW TEE MRT STATION,0.5033630088501619,10,0.5199274647130845,12,14.895073069401795
53 LENGKOK BAHRU,Gan Eng Seng Primary School,0.4286811345314906,8,REDHILL MRT STATION,0.3833425204389985,3,0.2559744402467124,17,3.7269365725781642
141 TAMPINES ST 12,Tampines Primary School,0.1974970867954532,26,TAMPINES MRT STATION,0.5590979855579683,7,0.331500294735228,18,12.338545393527264
454 CHOA CHU KANG AVE 4,Concord Primary School,0.192759283443817,5,SOUTH VIEW LRT STATION,1.1769679189165785,4,0.4819695696809306,7,15.124484288509063
205 PASIR RIS ST 21,White Sands Primary School,0.2717411936144615,11,TAMPINES EAST MRT STATION,1.507654692607976,2,0.1893128120479485,11,15.078682628120147
218B BOON LAY AVE,Corporation Primary School,0.3741436694956321,13,LAKESIDE MRT STATION,1.3082073750378596,2,0.4735304269103589,9,15.985475808135382
135 CASHEW RD,Bukit Panjang Primary School,0.0721381292482965,10,PENDING LRT STATION,0.3537118933998868,14,0.5613600799632684,12,11.857245928202587
807 WOODLANDS ST 81,Qihua Primary School,0.0948339928456403,20,WOODLANDS MRT STATION,0.6061292689194194,6,0.383551438486957,15,17.064268885755556
210A COMPASSVALE LANE,North Spring Primary School,0.4257786495619158,24,KANGKAR LRT STATION,0.2454082866122435,16,0.2225838613537651,15,11.251101340385208
818B CHOA CHU KANG AVE 1,South View Primary School,0.5365604033195652,11,KEAT HONG LRT STATION,0.1725619051429293,10,0.4339836707628891,13,13.813432345346975
22 BOON KENG RD,Hong Wen School,0.5775362318387024,8,BOON KENG MRT STATION,0.1382567317135508,12,0.4421520800457385,29,2.7515319702228127
451 JURONG WEST ST 42,Rulang Primary School,0.5683822450389893,8,LAKESIDE MRT STATION,0.8865312502529378,2,0.1176689319337071,9,15.260242441311137
81 C'WEALTH CL,New Town Primary School,0.4594764059243318,4,COMMONWEALTH MRT STATION,0.2745860974662403,7,0.3265105266766472,14,5.021423221417328
369 BT BATOK ST 31,Dazhong Primary School,0.3042421248169003,9,BUKIT GOMBAK MRT STATION,0.1687329043564448,5,0.1432648566417135,13,12.45048666751427
310A ANG MO KIO AVE 1,Ang Mo Kio Primary School,0.684451902700664,9,ANG MO KIO MRT STATION,0.8510544750318203,5,0.2887883876462316,17,7.244932212088425
666A JURONG WEST ST 65,Jurong West Primary School,0.2940874561027856,14,PIONEER MRT STATION,0.5083678758311646,2,0.4447804794233331,8,16.628382406364263
284 TAMPINES ST 22,Angsana Primary School,0.1097317086898108,21,SIMEI MRT STATION,0.6572706582625037,8,0.2017235454789316,13,13.154087829182371
188D RIVERVALE DR,Rivervale Primary School,0.1813017567208582,28,COMPASSVALE LRT STATION,0.3967783096916478,25,0.3068818132596188,20,12.43222834024862
59C GEYLANG BAHRU,Bendemeer Primary School,0.3473691159853722,9,GEYLANG BAHRU MRT STATION,0.3852542722010672,10,0.2497242984409416,25,3.6178174039999873
200D SENGKANG EAST RD,Palm View Primary School,0.4277385898432101,22,RENJONG LRT STATION,0.2828657023196529,17,0.1153549550254845,18,11.081122103203038
14 GHIM MOH RD,Fairfield Methodist School (Primary),0.9595480776831296,4,BUONA VISTA MRT STATION,0.2182573908534733,7,0.1526429832411007,13,6.336070271154224
702 BEDOK RESERVOIR RD,Damai Primary School,0.32663554986004,7,BEDOK NORTH MRT STATION,0.296150343158448,5,0.3187642609649627,16,9.206132601208587
232 BT BATOK EAST AVE 5,Bukit View Primary School,0.4096805417591134,11,BUKIT BATOK MRT STATION,0.5965305195611963,2,0.2956913811034835,17,11.475631570979875
216D COMPASSVALE DR,Nan Chiau Primary School,0.438456951020757,24,SENGKANG LRT STATION,0.1822716095388208,19,0.4740341628344413,17,11.44987595135521
212 TAMPINES ST 23,Chongzheng Primary School,0.5307285548761169,23,TAMPINES EAST MRT STATION,0.1955323585843218,5,0.1892611654585496,16,13.587893014432575
367A TAMPINES ST 34,East Spring Primary School,0.5870760486740617,19,TAMPINES EAST MRT STATION,0.6188112618987075,5,0.3908989145052944,17,14.302061783476157
365 CORPORATION DR,Lakeside Primary School,0.2390870915919961,9,LAKESIDE MRT STATION,0.727825407272477,3,0.3200633456595309,13,14.556106348989061
686 HOUGANG ST 61,Yio Chu Kang Primary School,0.2432105938818505,15,HOUGANG MRT STATION,0.9169673315067453,7,0.2381633393944605,17,9.559323670664368
447 BT PANJANG RING RD,Beacon Primary School,0.2412105977772007,10,FAJAR LRT STATION,0.1716094616396683,12,0.0624999982751464,8,12.379370994630376
158B RIVERVALE CRES,North Spring Primary School,0.4144533198716326,26,BAKAU LRT STATION,0.1444498977871916,19,0.4868613778236907,15,11.989850509728152
273C JURONG WEST AVE 3,Corporation Primary School,0.4096082316023074,10,BOON LAY MRT STATION,1.4811309273766555,2,0.343361920504492,8,16.761135309390074
407 SEMBAWANG DR,Endeavour Primary School,0.1029882343160984,8,SEMBAWANG MRT STATION,0.5925394111962163,2,0.123392628951208,13,17.322228665776805
411 SEMBAWANG DR,Endeavour Primary School,0.2109128145954802,8,SEMBAWANG MRT STATION,0.4202612354382727,2,0.0586737581835586,13,17.177602823477592
491G TAMPINES ST 45,Tampines Primary School,0.7090392012336307,22,TAMPINES EAST MRT STATION,0.8209763933812171,4,0.3875893754920405,17,14.06547354721898
897B WOODLANDS DR 50,Woodlands Primary School,0.2525490565590436,19,WOODLANDS MRT STATION,0.6736434756304821,5,0.1882206653832638,14,16.1617607282832
932 TAMPINES ST 91,Junyuan Primary School,0.2513566037463859,28,TAMPINES WEST MRT STATION,0.1153787600502522,5,0.6438934393960476,20,11.66207319382184
624 YISHUN RING RD,Naval Base Primary School,0.4075089499097434,12,KHATIB MRT STATION,0.299674255207813,2,0.1262958970142713,14,13.177279154076603
122 TECK WHYE LANE,South View Primary School,0.5104235086677713,11,KEAT HONG LRT STATION,0.0619923243183302,13,0.3605023770779371,14,13.785428357346124
663A PUNGGOL DR,Waterway Primary School,0.2322222491264178,11,KADALOOR LRT STATION,0.1001800781287149,14,0.1432070239739195,10,13.726113475363313
187 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.4985183241758963,11,BUKIT BATOK MRT STATION,0.6199251491911006,5,0.1400215414345578,19,12.359899792428623
104 BISHAN ST 12,Guangyang Primary School,0.1580763693595984,15,BISHAN MRT STATION,0.5711289793311023,7,0.2750289841774747,12,5.136139652118575
427 SERANGOON CTRL,Maris Stella High School,0.6985834746155597,12,SERANGOON MRT STATION,0.2795715889993493,8,0.4615140149571916,14,6.310281297287066
233 LOR 8 TOA PAYOH,Pei Chun Public School,0.3361932286131254,19,BRADDELL MRT STATION,1.321501106745286,7,0.3281109624173409,17,4.552608306794301
230 BT BATOK EAST AVE 3,Bukit View Primary School,0.2528272639920672,11,BUKIT BATOK MRT STATION,0.6189164543894328,2,0.2281231514808834,16,11.385123050747316
151 BISHAN ST 11,Kuo Chuan Presbyterian Primary School,0.4860496836534843,17,BISHAN MRT STATION,0.9948854571342128,9,0.5045582117144628,15,5.184075305205217
350 ANG MO KIO ST 32,Teck Ghee Primary School,0.2308520891910899,14,ANG MO KIO MRT STATION,0.689947087487899,3,0.2820941552743453,17,7.14125662178581
459 TAMPINES ST 42,Gongshang Primary School,0.5664348110233539,20,TAMPINES EAST MRT STATION,0.2472014535048497,5,0.2412099725744592,18,13.75661930844789
260 JURONG EAST ST 24,Yuhua Primary School,0.1413894596531935,11,CHINESE GARDEN MRT STATION,0.8590678925901233,4,0.4769693337823181,20,12.681874616075774
157D RIVERVALE CRES,North Spring Primary School,0.5337119074712962,25,BAKAU LRT STATION,0.2750108792040772,19,0.5942582844520663,15,12.037793967440129
464 PASIR RIS ST 41,Casuarina Primary School,0.1509184167636497,11,PASIR RIS MRT STATION,1.016004097121787,2,0.4080766190134738,10,14.97242015033939
330 SERANGOON AVE 3,Yangzheng Primary School,0.1788186827926622,16,SERANGOON MRT STATION,0.3193748643976768,5,0.3177948783105213,11,6.216195344762504
10 CHAI CHEE RD,Opera Estate Primary School,0.8163874380250197,10,BEDOK MRT STATION,0.6796700600981392,4,0.2822820628003022,20,9.374444502374008
356B ADMIRALTY DR,Canberra Primary School,0.2801107549209293,10,SEMBAWANG MRT STATION,0.2982963096827615,2,0.1544483352688843,13,16.8659243129946
469A SENGKANG WEST WAY,Sengkang Green Primary School,0.4640659276943381,6,THANGGAM LRT STATION,0.3158134005500677,10,0.454110548590668,8,11.286616924093275
698B JURONG WEST CTRL 3,Boon Lay Garden Primary School,0.6429401115368469,13,BOON LAY MRT STATION,0.2752360901422198,3,0.1610492487543561,12,16.000402777020668
201 BOON LAY DR,Boon Lay Garden Primary School,0.2373523290865991,13,LAKESIDE MRT STATION,0.629348991687179,3,0.4746426337434644,11,15.24901351165723
25 SIN MING RD,Catholic High School (Primary),0.7527462448240563,9,MARYMOUNT MRT STATION,0.728072726210015,5,0.3822794678909119,11,6.218434722001932
225 LOR 8 TOA PAYOH,First Toa Payoh Primary School,0.0909182079757867,16,BRADDELL MRT STATION,0.9909303728125294,8,0.0514513490200025,16,4.592384297518497
562 HOUGANG ST 51,Palm View Primary School,0.4002233191712748,20,BUANGKOK MRT STATION,0.4926871621271768,14,0.2279856648656701,18,10.259687754629882
27 TOA PAYOH EAST,Pei Chun Public School,0.5112802352692074,16,TOA PAYOH MRT STATION,0.9871053279762312,7,0.1188177129297966,19,3.847546821572325
607 JURONG WEST ST 65,Frontier Primary School,0.1472733528873673,12,PIONEER MRT STATION,0.2638176358039805,2,0.4916995298137058,9,16.757091804137193
604 CHOA CHU KANG ST 62,De La Salle School,0.4169641755240295,7,YEW TEE MRT STATION,0.3148508684520502,4,0.2377677021947944,6,15.648781349653687
51 CHAI CHEE ST,Damai Primary School,0.741539602613751,10,BEDOK NORTH MRT STATION,0.8037169370426279,5,0.5126058256049533,21,9.153186800284637
5 TOH YI DR,Pei Hwa Presbyterian Primary School,0.1769045403381849,3,BEAUTY WORLD MRT STATION,0.3644537947446837,2,0.4274506423130199,8,8.972465561252616
127 BT MERAH LANE 1,Blangah Rise Primary School,1.1696857393748303,5,QUEENSTOWN MRT STATION,1.089984968589997,6,0.4606372220317234,13,4.911391584915202
604 JURONG WEST ST 62,Jurong West Primary School,0.1552943779081102,12,PIONEER MRT STATION,0.3230433625951044,2,0.463239462073735,8,16.734002245070833
428 ANG MO KIO AVE 3,Jing Shan Primary School,0.4438919601218239,11,ANG MO KIO MRT STATION,0.5517844714154877,2,0.4106273128051504,14,7.766161693865815
238 CHOA CHU KANG CTRL,South View Primary School,0.3521358691271517,12,KEAT HONG LRT STATION,0.113946492120532,11,0.4546429143787375,14,13.951669276917512
17 LOR 7 TOA PAYOH,Pei Chun Public School,0.1462568393610576,18,TOA PAYOH MRT STATION,1.097391263130041,9,0.3097535210389941,17,4.293478180243774
171 LOR 1 TOA PAYOH,CHIJ Primary (Toa Payoh),0.2457938449491517,14,TOA PAYOH MRT STATION,0.5798194345248833,6,0.554039556009212,17,3.4818324969563696
642D PUNGGOL DR,Horizon Primary School,0.2840915328953781,16,KADALOOR LRT STATION,0.1108247979599587,14,0.0769762907099218,10,13.516157326791166
854 YISHUN RING RD,Naval Base Primary School,0.158112122972214,12,KHATIB MRT STATION,0.4998269930319441,2,0.2322097693927677,13,12.998841411399896
770 WOODLANDS DR 60,Riverside Primary School,0.3503556023931986,16,ADMIRALTY MRT STATION,0.6969807804612563,4,0.114211587729542,15,17.076352845119608
824 JURONG WEST ST 81,West Grove Primary School,0.5971358705834906,10,PIONEER MRT STATION,1.038297944802878,2,0.5674836961623488,8,17.60869802070204
244 COMPASSVALE RD,Compassvale Primary School,0.167957546148001,25,COMPASSVALE LRT STATION,0.215189317712069,23,0.3558381467104929,21,11.991016130250339
120 POTONG PASIR AVE 1,St. Andrew's Junior School,0.4875233927995179,19,POTONG PASIR MRT STATION,0.7742284956983382,10,0.5252707406681306,17,4.475853666419314
842 JURONG WEST ST 81,West Grove Primary School,0.6478300190421633,10,PIONEER MRT STATION,0.8758672460111669,2,0.3512309196545494,8,17.617378681207914
431A YISHUN AVE 1,Northland Primary School,0.7236257509528271,9,KHATIB MRT STATION,1.6111698534514218,2,0.5496454525118727,13,13.303898724741888
371 TAMPINES ST 34,East Spring Primary School,0.5957153213877053,19,TAMPINES EAST MRT STATION,0.4558260315124265,5,0.3559369000013249,17,14.136814298779317
102 ALJUNIED CRES,Geylang Methodist School (Primary),0.3541697983468338,8,ALJUNIED MRT STATION,0.4500711896606273,12,0.4885496324777865,26,4.754959832893566
608 CLEMENTI WEST ST 1,Clementi Primary School,1.244018150418553,6,CLEMENTI MRT STATION,1.181312667509769,2,0.0648340604075611,11,8.782392804436201
192 BT BATOK WEST AVE 6,Yuhua Primary School,0.5130608706941489,11,BUKIT BATOK MRT STATION,0.6559468188228922,5,0.2323924904986098,19,12.29952275633387
675B JURONG WEST ST 64,Westwood Primary School,0.3803397133433471,15,BOON LAY MRT STATION,0.8364812196647436,3,0.33618586986109,10,16.57897039565191
504 BT BATOK ST 52,Lianhua Primary School,0.2676531374148083,9,BUKIT BATOK MRT STATION,0.6821871626705764,3,0.5243296578726806,16,11.614547905121215
224A COMPASSVALE WALK,Seng Kang Primary School,0.264074973232231,24,RANGGUNG LRT STATION,0.4142258373442463,19,0.5086651206813093,17,11.417805348703666
39 BEDOK STH RD,Bedok Green Primary School,0.3061848712115939,10,TANAH MERAH MRT STATION,0.9731388547563125,3,0.3763207455327578,19,10.790953188421373
240 BISHAN ST 22,Catholic High School (Primary),0.7219577480232373,13,ANG MO KIO MRT STATION,1.1165871727454864,4,0.4225818710933757,16,6.804393847213871
75 WHAMPOA DR,Hong Wen School,0.3004466383113386,12,BOON KENG MRT STATION,0.6780048613764993,8,0.0582440922676498,29,3.1258145286154515
210B COMPASSVALE LANE,North Vista Primary School,0.462782434956481,24,KANGKAR LRT STATION,0.272921495505912,16,0.2699402512997015,16,11.2045216079543
152 YISHUN ST 11,Yishun Primary School,0.2698745410998793,14,YISHUN MRT STATION,0.1787239034153233,3,0.1787329615435079,15,14.613291117691547
921 JURONG WEST ST 92,Pioneer Primary School,0.1390300448575787,9,PIONEER MRT STATION,0.9654272052102716,3,0.3961860534572003,10,17.96331621156113
315 SERANGOON AVE 2,St. Gabriel's Primary School,0.5390596637101935,13,LORONG CHUAN MRT STATION,0.2504737447325246,7,0.5388203123043834,14,6.3609401769878655
248 BT BATOK EAST AVE 5,Lianhua Primary School,0.5173452347143583,11,BUKIT BATOK MRT STATION,0.792319604526138,3,0.2869858595130202,16,11.364073707100022
216B BOON LAY AVE,Corporation Primary School,0.5224514219698521,11,LAKESIDE MRT STATION,1.1880769471255823,2,0.4449401048325519,10,15.848082418683434
556 WOODLANDS DR 53,Woodlands Ring Primary School,0.2738002096671654,17,WOODLANDS SOUTH MRT STATION,0.6687094943022323,4,0.4006459559031197,12,15.69759623261631
89 DAWSON RD,Queenstown Primary School,0.4717192768266286,4,QUEENSTOWN MRT STATION,0.6593151476900921,4,0.2261053717156077,17,3.752388795998139
704 CHOA CHU KANG ST 53,Kranji Primary School,0.388922657101263,12,CHOA CHU KANG MRT STATION,0.5824183582168432,8,0.3451265988911314,11,14.9756368660881
133 SIMEI ST 1,Angsana Primary School,0.4520026962160594,20,SIMEI MRT STATION,0.5238504104556306,8,0.4431320329018233,15,13.383402018084253
944 TAMPINES AVE 5,Tampines Primary School,0.3033590575529492,25,TAMPINES MRT STATION,0.540301009452271,6,0.3636698082623726,14,12.059426189711925
145 PASIR RIS ST 11,White Sands Primary School,0.2586716364347467,17,TAMPINES EAST MRT STATION,1.041547954818857,2,0.5414120209074679,12,14.673128767615147
527 WOODLANDS DR 14,Woodgrove Primary School,0.2256966341918672,17,WOODLANDS SOUTH MRT STATION,0.5317028812813069,5,0.1981250870275084,9,15.793485235361603
868 YISHUN ST 81,Naval Base Primary School,0.3188199454697007,9,KHATIB MRT STATION,0.6246645661264997,2,0.3499714926435276,12,12.693365658839472
108B MCNAIR RD,Hong Wen School,0.2493164114159223,10,BOON KENG MRT STATION,0.3045359847201841,13,0.1859099297223685,29,2.74900361203895
172B EDGEDALE PLAINS,Greendale Primary School,0.1024356299627501,19,CORAL EDGE LRT STATION,0.2174232898610486,18,0.2253065383089489,14,12.979408965469144
317B ANCHORVALE RD,Springdale Primary School,0.1782349764299474,19,FARMWAY LRT STATION,0.3751190710797409,20,0.3395676169463709,16,11.510299114679254
53 KENT RD,Farrer Park Primary School,0.482725565158944,11,FARRER PARK MRT STATION,0.5154927347590368,16,0.3225849551483238,28,2.048997733834478
431D YISHUN AVE 1,Northland Primary School,0.6813294829310147,9,KHATIB MRT STATION,1.5828635619350246,2,0.5058735145910142,13,13.343401545788012
141 PETIR RD,Bukit Panjang Primary School,0.2844364756675697,11,PETIR LRT STATION,0.2628833874147648,14,0.5208960173558308,13,12.057813627790418
150 SILAT AVE,CHIJ (Kellock),0.4288406663985676,8,OUTRAM PARK MRT STATION,0.9541878624076212,9,0.8303625820067275,21,2.902011589695408
2 HOUGANG AVE 3,Holy Innocents' Primary School,0.4328713128347896,12,HOUGANG MRT STATION,0.9063640276785524,2,0.100158481740981,13,8.84480926244541
5 TELOK BLANGAH CRES,Radin Mas Primary School,0.6921514054341924,8,TIONG BAHRU MRT STATION,1.1982590218288118,6,0.1035620974544536,18,3.687134356748715
119D RIVERVALE DR,North Spring Primary School,0.1993370913470387,22,KANGKAR LRT STATION,0.2185990338724979,15,0.185558900818339,14,11.513348890342892
688C WOODLANDS DR 75,Greenwood Primary School,0.4675049119181384,17,ADMIRALTY MRT STATION,0.7614107514420296,2,0.1342443034245947,18,16.471719524992928
424C YISHUN AVE 11,North View Primary School,0.4820723283911506,7,YISHUN MRT STATION,1.7168116189503568,2,0.2790389923002646,15,13.712603100123179
490C CHOA CHU KANG AVE 5,Chua Chu Kang Primary School,0.2223016981396151,8,SOUTH VIEW LRT STATION,0.6406002908068638,6,0.3440466794011826,10,14.290066086604252
903 JURONG WEST ST 91,Pioneer Primary School,0.2050792204964112,9,PIONEER MRT STATION,1.2791758538252065,2,0.582996683588528,7,18.27473369506059
410 PANDAN GDNS,Qifa Primary School,1.2044538886338327,4,JURONG EAST MRT STATION,1.664549149739447,2,0.5580610055607992,14,11.105749142365065
502 JELAPANG RD,Greenridge Primary School,0.2667784988227671,11,JELAPANG LRT STATION,0.4128486425724861,13,0.1860911984545092,11,12.786813654125744
683B CHOA CHU KANG CRES,Unity Primary School,0.1188149748992379,4,YEW TEE MRT STATION,0.7013209929820001,1,0.7518373146412831,6,15.964583414009201
221 SIMEI ST 4,Changkat Primary School,0.5108473511714803,15,SIMEI MRT STATION,0.3946524053738944,7,0.4078449081214051,16,13.23837183253425
596A ANG MO KIO ST 52,Jing Shan Primary School,0.1334537792162799,8,ANG MO KIO MRT STATION,0.316801208661158,2,0.3376308471458956,13,8.110017876518889
303 CANBERRA RD,Sembawang Primary School,0.1613945807599958,9,SEMBAWANG MRT STATION,0.5507589749769675,2,0.4169632200458894,12,16.275362342124488
714 CLEMENTI WEST ST 2,Qifa Primary School,1.131816551506412,6,CLEMENTI MRT STATION,1.2452723466691529,1,0.3072116459408543,9,9.320629825349648
30 JLN KLINIK,Zhangde Primary School,0.4571521982153408,9,TIONG BAHRU MRT STATION,0.2096511407766434,9,0.1941713185005157,24,2.2956960184988437
746 PASIR RIS ST 71,Meridian Primary School,0.3417236978910672,5,PASIR RIS MRT STATION,1.6856475461889575,1,0.1730286019197435,5,13.301138117688803
645 PASIR RIS DR 10,Park View Primary School,0.2262285304738298,5,PASIR RIS MRT STATION,1.4083224594406558,1,0.2204187635383756,5,13.509539839201407
803C KEAT HONG CL,Chua Chu Kang Primary School,0.5415088775804136,8,SOUTH VIEW LRT STATION,0.7775736679109378,8,0.441848579926345,12,13.93158590268349
740 PASIR RIS ST 71,Meridian Primary School,0.2899378556924884,5,PASIR RIS MRT STATION,1.5718956700269793,1,0.2005450296983121,5,13.319981743914239
446A BT BATOK WEST AVE 8,Princess Elizabeth Primary School,0.2149094236807034,13,CHINESE GARDEN MRT STATION,1.1503167126096492,5,0.4392343994101289,15,13.088045933922032
611 BT PANJANG RING RD,West View Primary School,0.1768056871962996,12,SENJA LRT STATION,0.1430820160240374,17,0.2273385469161928,12,13.177006357081028
40 SIMS DR,Geylang Methodist School (Primary),0.8338490045138989,7,GEYLANG BAHRU MRT STATION,0.6673283929492326,15,0.5512249378037662,28,3.9989312740695624
492D TAMPINES ST 45,Tampines Primary School,0.7038783996349708,22,TAMPINES EAST MRT STATION,0.8515156481087314,4,0.4083279147346534,17,14.060171434429542
431 ANG MO KIO AVE 10,Teck Ghee Primary School,0.3678988792730466,9,ANG MO KIO MRT STATION,0.4256683853133962,4,0.3135914723003841,13,7.667916399171329
623 BEDOK RESERVOIR RD,Damai Primary School,0.5354811552422464,13,BEDOK NORTH MRT STATION,0.1754485283124023,6,0.2212296178875687,17,8.819246472625924
777 PASIR RIS ST 71,Meridian Primary School,0.2751681376701651,6,PASIR RIS MRT STATION,1.346038412038104,1,0.5283730016740007,5,13.229150242331372
816A KEAT HONG LINK,South View Primary School,0.6846270448519389,11,KEAT HONG LRT STATION,0.2857311480941636,13,0.5147206280606358,15,13.682599645133326
179 TOA PAYOH CTRL,Kheng Cheng School,0.4981867838796334,16,TOA PAYOH MRT STATION,0.3212244479054656,6,0.1055503138502876,21,3.862358594679131
91A TELOK BLANGAH ST 31,Blangah Rise Primary School,0.1748871856724227,4,LABRADOR PARK MRT STATION,0.6675733045033025,4,0.4208406585294932,11,4.929877231186805
176 WOODLANDS ST 13,Fuchun Primary School,0.325565603075763,11,MARSILING MRT STATION,0.4888320991512428,5,0.4902253367701513,8,16.610688303521616
431 TAMPINES ST 41,Tampines Primary School,0.2400800991615467,27,TAMPINES EAST MRT STATION,0.5711890625360942,5,0.278787958895801,19,13.495719899994691
457 YISHUN ST 41,Northland Primary School,0.5168708545507579,12,KHATIB MRT STATION,1.4369776629208066,2,0.4709654649677141,15,13.39022595395222
216B COMPASSVALE DR,Nan Chiau Primary School,0.334643318064555,24,SENGKANG LRT STATION,0.2296632194034822,20,0.4809402314624862,17,11.432672250513935
12 PINE CL,Kong Hwa School,0.7300786723306862,3,MOUNTBATTEN MRT STATION,0.253009262753215,8,0.2848142702310094,25,4.241081875625133
434 ANG MO KIO AVE 10,Teck Ghee Primary School,0.3770460339408503,10,ANG MO KIO MRT STATION,0.4893768982113688,4,0.2825128377867419,13,7.637925024013667
229 SIMEI ST 4,Changkat Primary School,0.5524165864486754,17,SIMEI MRT STATION,0.3079187856975212,8,0.3464190225715768,17,13.251961222761393
609 YISHUN ST 61,Northland Primary School,0.509186356714835,14,KHATIB MRT STATION,0.5476522192831339,2,0.4065523445556915,15,13.491621062030218
222 LOR 8 TOA PAYOH,First Toa Payoh Primary School,0.1693905941309684,17,BRADDELL MRT STATION,1.0389889843415832,8,0.226920639705378,15,4.844983693296467
808C CHOA CHU KANG AVE 1,Chua Chu Kang Primary School,0.5707132352518873,10,KEAT HONG LRT STATION,0.509537781060188,11,0.3262844029052994,14,13.846977058784299
195B PUNGGOL RD,Edgefield Primary School,0.1586345005956027,25,COVE LRT STATION,0.2389406751618718,24,0.2624295079785384,16,13.181668604125013
624 ANG MO KIO AVE 4,Anderson Primary School,0.3364912489729413,6,YIO CHU KANG MRT STATION,0.5503606707918328,2,0.8116620604995413,9,9.114176068110732
869A TAMPINES AVE 8,Poi Ching School,0.4370764004899184,14,TAMPINES MRT STATION,1.1921827270535317,3,0.2386637653494854,10,11.478776866034213
802 YISHUN RING RD,Peiying Primary School,0.2080435939409281,10,KHATIB MRT STATION,0.1861648932207911,2,0.1861574594126101,14,13.269540735139337
961 JURONG WEST ST 92,Xingnan Primary School,0.4791388310576339,9,PIONEER MRT STATION,0.7168512172238469,2,0.1038702085217868,8,17.671901660090185
521 JURONG WEST ST 52,Rulang Primary School,0.1356696766759157,9,LAKESIDE MRT STATION,0.4890038228884212,3,0.5368522852011467,11,15.17824921454606
369 WOODLANDS AVE 1,Si Ling Primary School,0.1916710763862931,16,WOODLANDS MRT STATION,0.2966504874270101,6,0.2011914737836485,11,16.168814877660026
322 ANG MO KIO AVE 3,Teck Ghee Primary School,0.4707301429922812,10,ANG MO KIO MRT STATION,0.2660533639376019,4,0.1456914171093506,13,7.640170296808295
162 YUNG PING RD,Lakeside Primary School,1.045632034822251,8,LAKESIDE MRT STATION,1.6203258335399904,2,0.2696172613744625,11,14.114753922382054
111 BT PURMEI RD,CHIJ (Kellock),0.0881043991267216,7,HARBOURFRONT MRT STATION,1.1788042694313614,6,0.9290181980885104,18,3.4088992035781738
220C BEDOK CTRL,Bedok Green Primary School,0.5037762120640729,12,BEDOK MRT STATION,0.4662870827734423,3,0.244989488395337,21,10.274609068185084
117 TECK WHYE LANE,Teck Whye Primary School,0.5021459297906108,14,KEAT HONG LRT STATION,0.2672256777800674,13,0.1530143682932462,15,13.721126985973102
450E TAMPINES ST 42,Gongshang Primary School,0.4342355955276038,27,TAMPINES EAST MRT STATION,0.2325340479919793,6,0.3049034167096681,17,13.61094702305809
101A LOR 2 TOA PAYOH,Kheng Cheng School,0.2660312966584388,13,BRADDELL MRT STATION,0.096223032493359,7,0.7574443336398557,14,4.476325539403542
675 CHOA CHU KANG CRES,Unity Primary School,0.1907547945408644,4,YEW TEE MRT STATION,0.4509023937861275,3,0.4865598915775239,7,15.792850223635284
47 MOH GUAN TER,Zhangde Primary School,0.5688690341322495,9,TIONG BAHRU MRT STATION,0.5006964334396957,11,0.2074248586188373,24,2.3008072730012916
440 PASIR RIS DR 4,Casuarina Primary School,0.4235516054002377,13,PASIR RIS MRT STATION,1.136471737235686,2,0.0,11,14.783341159493059
232 BAIN ST,Tao Nan School,0.5558794502684338,8,BRAS BASAH MRT STATION,0.2987776447916072,30,0.3070343812219243,27,0.9374492886945226
70C TELOK BLANGAH HTS,Blangah Rise Primary School,0.2490563981108251,7,TELOK BLANGAH MRT STATION,0.5927238199003478,5,0.3636922145855067,14,4.617377671565559
411A FERNVALE RD,Fernvale Primary School,0.2754512007767074,9,FERNVALE LRT STATION,0.1628732339442585,9,0.1234079515362369,12,10.685090294107773
563 HOUGANG ST 51,Yio Chu Kang Primary School,0.4015160052945187,20,BUANGKOK MRT STATION,0.5926389078223604,12,0.1127296717641536,19,10.137849111702412
157 JLN TECK WHYE,Teck Whye Primary School,0.6092044334649969,15,PHOENIX LRT STATION,0.1550145223666534,17,0.317402448420317,17,13.229744523506751
928 JURONG WEST ST 92,Xingnan Primary School,0.2306095270459152,9,PIONEER MRT STATION,0.975245893411016,3,0.2771363966937424,10,17.964930732173677
